Multiplier,Breadth,Full_Trading_CAGR,Full_Std_MaxDD,Full_Calmar,Return_2022
2.3,380,0.3033640241407751,-0.3388453266142645,0.8952876144758501,-0.14562668108402346
2.3,390,0.2963497477127881,-0.24332188577644592,1.217932972889508,-0.14336060264443512
2.3,400,0.2236914094905249,-0.2604728607876557,0.8587896981439613,-0.11691910797219346
2.3,410,0.30461685334400257,-0.2567773134589507,1.186307502172304,-0.1582292838282187
2.3,420,0.3199827917546112,-0.18295741719437789,1.7489468132065649,-0.04412497514023235
2.3,430,0.3007221384268104,-0.3390330838451759,0.8869993896057038,-0.24235031052295586
2.3,440,0.3392859397798875,-0.2473809050989304,1.3715122419986427,-0.10772200501563901
2.3,450,0.33416644281523955,-0.19960388187745473,1.674148015920845,-0.0845931358589421
2.4,150,0.3162791648815386,-0.12388567191183489,2.5529922871679904,-0.0351386702927892
2.4,160,0.3150210856352589,-0.14463920132205094,2.1779786030056876,-0.05830213013420594
2.4,170,0.3099479279829629,-0.16950338982661958,1.828564775607144,-0.082709531387819
2.4,180,0.3142797699333568,-0.14668748680747415,2.1425124717410005,-0.05899953545387887
2.4,190,0.31931001031404005,-0.1200625840389433,2.659529718354797,-0.032981273256360646
2.4,200,0.32255941271158073,-0.1277888871988727,2.5241585538623124,-0.04355236938379236
2.4,210,0.32283515239759075,-0.11866361629541222,2.720590880981538,-0.03337214939899079
2.4,220,0.32716428581873847,-0.11866361629541222,2.7570732801894837,-0.03526750373118503
2.4,230,0.33308013663254377,-0.11866361629541222,2.806927237101414,0.006640546915620586
2.4,240,0.33203002416298455,-0.11920354065789297,2.785404043625607,0.0022550044613866864
2.4,250,0.33182629465116387,-0.11920354065789297,2.7836949541917173,0.0007979855843567354
2.4,260,0.33364281228094295,-0.11920354065789297,2.798933743406816,0.01382645487791762
2.4,270,0.3325024348201213,-0.11920354065789297,2.7893671025626947,0.005637612830886198
2.4,280,0.3336028161506148,-0.11920354065789297,2.7985982153670665,0.013538689636615616
2.4,290,0.33447986773087646,-0.11920354065789297,2.805955812091301,0.019858288295833477
2.4,300,0.33538719718495535,-0.11920354065789297,2.813567410279335,0.017421212537271764
2.4,310,0.22555475706648664,-0.20480957216319484,1.1012901139540576,-0.07659211667574636
2.4,320,0.29802920471865435,-0.22185366366293902,1.3433594009583198,-0.09555593855342974
2.4,330,0.33721709497802665,-0.12205213411844469,2.7628938847621995,0.0060891580461797865
2.4,340,0.30397969749772025,-0.23660982495356303,1.2847298186259983,-0.15546057163997135
2.4,350,0.32925613991920843,-0.21472288143439053,1.5334003424307345,-0.05605865312362321
2.4,360,0.3193087447828622,-0.18911327098779324,1.688452339251605,-0.05952376745653808
2.4,370,0.3591971759601078,-0.17573438589068208,2.0439777573385736,-0.13001309879510936
2.4,380,0.31393412246667696,-0.3679549210947962,0.8531863673207896,-0.14643766277641868
2.4,390,0.3065408709238193,-0.2491407556409646,1.2303923143171875,-0.14435949746954313
2.4,400,0.2342542971071364,-0.2489126663388272,0.9411103924629638,-0.10387812876273195
2.4,410,0.3153308846300953,-0.24649826108391473,1.2792418220051787,-0.12673222752191746
2.4,420,0.32942763793267615,-0.16701120934641756,1.9724881893967465,-0.02293934052401516
2.4,430,0.302224882198435,-0.3238349090632147,0.9332683837968769,-0.2289332960315078
2.4,440,0.341837668681507,-0.24375443121251453,1.402385454004238,-0.11161090048224011
2.4,450,0.33824272824526447,-0.197118386790525,1.7159369744878763,-0.08811025719895664
2.5,150,0.3131410333597744,-0.11950337036391188,2.620353153272554,-0.04331682240893281
